icd_code	icd_version	long_title
E8169	9	Motor vehicle traffic accident due to loss of control, without collision on the highway, injuring unspecified person
E8170	9	Noncollision motor vehicle traffic accident while boarding or alighting injuring driver of motor vehicle other than motorcycle
E8171	9	Noncollision motor vehicle traffic accident while boarding or alighting injuring passenger in motor vehicle other than motorcycle
E8178	9	Noncollision motor vehicle traffic accident while boarding or alighting injuring other specified person
E8179	9	Noncollision motor vehicle traffic accident while boarding or alighting injuring unspecified person
E8180	9	Other noncollision motor vehicle traffic accident injuring driver of motor vehicle other than motorcycle
E8181	9	Other noncollision motor vehicle traffic accident injuring passenger in motor vehicle other than motorcycle
E8182	9	Other noncollision motor vehicle traffic accident injuring motorcyclist
E8183	9	Other noncollision motor vehicle traffic accident injuring passenger on motorcycle
E8187	9	Other noncollision motor vehicle traffic accident injuring pedestrian
E8188	9	Other noncollision motor vehicle traffic accident injuring other specified person
E8189	9	Other noncollision motor vehicle traffic accident injuring unspecified person
E8190	9	Motor vehicle traffic accident of unspecified nature injuring driver of motor vehicle other than motorcycle
E8191	9	Motor vehicle traffic accident of unspecified nature injuring passenger in motor vehicle other than motorcycle
E8192	9	Motor vehicle traffic accident of unspecified nature injuring motorcyclist
E8193	9	Motor vehicle traffic accident of unspecified nature injuring passenger on motorcycle
E8196	9	Motor vehicle traffic accident of unspecified nature injuring pedal cyclist
E8197	9	Motor vehicle traffic accident of unspecified nature injuring pedestrian
E8198	9	Motor vehicle traffic accident of unspecified nature injuring other specified person
E8199	9	Motor vehicle traffic accident of unspecified nature injuring unspecified person
E8200	9	Nontraffic accident involving motor-driven snow vehicle injuring driver of motor vehicle other than motorcycle
E8210	9	Nontraffic accident involving other off-road motor vehicle injuring driver of motor vehicle other than motorcycle
E8211	9	Nontraffic accident involving other off-road motor vehicle injuring passenger in motor vehicle other than motorcycle
E8212	9	Nontraffic accident involving other off-road motor vehicle injuring motorcyclist
E8217	9	Nontraffic accident involving other off-road motor vehicle injuring pedestrian
E8290	9	Other road vehicle accidents injuring pedestrian
E8219	9	Nontraffic accident involving other off-road motor vehicle injuring unspecified person
E8227	9	Other motor vehicle nontraffic accident involving collision with moving object injuring pedestrian
E8228	9	Other motor vehicle nontraffic accident involving collision with moving object injuring other specified person
E8230	9	Other motor vehicle nontraffic accident involving collision with stationary object injuring driver of motor vehicle other than motorcycle
E8231	9	Other motor vehicle nontraffic accident involving collision with stationary object injuring passenger in motor vehicle other than motorcycle
E8232	9	Other motor vehicle nontraffic accident involving collision with stationary object injuring motorcyclist
E8237	9	Other motor vehicle nontraffic accident involving collision with stationary object injuring pedestrian
E8240	9	Other motor vehicle nontraffic accident while boarding and alighting injuring driver of motor vehicle other than motorcycle
E8241	9	Other motor vehicle nontraffic accident while boarding and alighting injuring passenger in motor vehicle other than motorcycle
E8242	9	Other motor vehicle nontraffic accident while boarding and alighting injuring motorcyclist
E8243	9	Other motor vehicle nontraffic accident while boarding and alighting injuring passenger on motorcycle
E8248	9	Other motor vehicle nontraffic accident while boarding and alighting injuring other specified person
E8249	9	Other motor vehicle nontraffic accident while boarding and alighting injuring unspecified person
E8250	9	Other motor vehicle nontraffic accident of other and unspecified nature injuring driver of motor vehicle other than motorcycle
E8251	9	Other motor vehicle nontraffic accident of other and unspecified nature injuring passenger in motor vehicle other than motorcycle
E8252	9	Other motor vehicle nontraffic accident of other and unspecified nature injuring motorcyclist
E8256	9	Other motor vehicle nontraffic accident of other and unspecified nature injuring pedal cyclist
E8257	9	Other motor vehicle nontraffic accident of other and unspecified nature injuring pedestrian
E8258	9	Other motor vehicle nontraffic accident of other and unspecified nature injuring other specified person
E8259	9	Other motor vehicle nontraffic accident of other and unspecified nature injuring unspecified person
E8260	9	Pedal cycle accident injuring pedestrian
E8261	9	Pedal cycle accident injuring pedal cyclist
E8262	9	Pedal cycle accident injuring rider of animal
E8268	9	Pedal cycle accident injuring other specified person
E8269	9	Pedal cycle accident injuring unspecified person
E8273	9	Animal-drawn vehicle accident injuring occupant of animal drawn vehicle
E8278	9	Animal-drawn vehicle accident injuring other specified person
E8280	9	Accident involving animal being ridden injuring pedestrian
E8282	9	Accident involving animal being ridden injuring rider of animal
E8288	9	Accident involving animal being ridden injuring other specified person
E8289	9	Accident involving animal being ridden injuring unspecified person
E8298	9	Other road vehicle accidents injuring other specified person
E8301	9	Accident to watercraft causing submersion injuring occupant of small boat, powered
E8310	9	Accident to watercraft causing other injury to occupant of small boat, unpowered
E8313	9	Accident to watercraft causing other injury to occupant of other watercraft -- other than crew
E8314	9	Accident to watercraft causing other injury to water skier
E8319	9	Accident to watercraft causing other injury to unspecified person
E8330	9	Fall on stairs or ladders in water transport injuring occupant of small boat, unpowered
E8331	9	Fall on stairs or ladders in water transport injuring occupant of small boat, powered
E8332	9	Fall on stairs or ladders in water transport injuring occupant of other watercraft -- crew
E8339	9	Fall on stairs or ladders in water transport injuring unspecified person
E8340	9	Other fall from one level to another in water transport injuring occupant of small boat, unpowered
E8341	9	Other fall from one level to another in water transport injuring occupant of small boat, powered
E8342	9	Other fall from one level to another in water transport injuring occupant of other watercraft -- crew
E8348	9	Other fall from one level to another in water transport injuring other specified person
E8350	9	Other and unspecified fall in water transport injuring occupant of small boat, unpowered
E8351	9	Other and unspecified fall in water transport injuring occupant of small boat, powered
E8352	9	Other and unspecified fall in water transport injuring occupant of other watercraft -- crew
E8353	9	Other and unspecified fall in water transport injuring occupant of other watercraft -- other than crew
E8359	9	Other and unspecified fall in water transport injuring unspecified person
E8368	9	Machinery accident in water transport injuring other specified person
E8381	9	Other and unspecified water transport accident injuring occupant of small boat, powered
E8383	9	Other and unspecified water transport accident injuring occupant of other watercraft -- other than crew
E8389	9	Other and unspecified water transport accident injuring unspecified person
E8403	9	Accident to powered aircraft at takeoff or landing injuring other occupant of commercial aircraft (powered) in surface to surface transport
E8411	9	Accident to powered aircraft, other and unspecified, injuring occupant of military aircraft, any
E8419	9	Accident to powered aircraft, other and unspecified, injuring other person
E8436	9	Fall in, on, or from aircraft injuring occupant of unpowered aircraft, except parachutist
E8447	9	Other specified air transport accidents injuring parachutist (military) (other)
E8459	9	Accident involving spacecraft injuring other person
E846	9	Accidents involving powered vehicles used solely within the buildings and premises of industrial or commercial establishment
E848	9	Accidents involving other vehicles, not elsewhere classifiable
E8490	9	Home accidents
E8491	9	Farm accidents
E8492	9	Mine and quarry accidents
E8493	9	Accidents occurring in industrial places and premises
E8494	9	Accidents occurring in place for recreation and sport
E8495	9	Street and highway accidents
E8496	9	Accidents occurring in public building
E8497	9	Accidents occurring in residential institution
E8498	9	Accidents occurring in other specified places
E8499	9	Accidents occurring in unspecified place
E8500	9	Accidental poisoning by heroin
E8501	9	Accidental poisoning by methadone
E8502	9	Accidental poisoning by other opiates and related narcotics
E8503	9	Accidental poisoning by salicylates
E8504	9	Accidental poisoning by aromatic analgesics, not elsewhere classified
E8506	9	Accidental poisoning by antirheumatics (antiphlogistics)
E8508	9	Accidental poisoning by other specified analgesics and antipyretics
E8509	9	Accidental poisoning by unspecified analgesic or antipyretic
E851	9	Accidental poisoning by barbiturates
E8528	9	Accidental poisoning by other specified sedatives and hypnotics
E8529	9	Accidental poisoning by unspecified sedative or hypnotic
E8530	9	Accidental poisoning by phenothiazine-based tranquilizers
E8531	9	Accidental poisoning by butyrophenone-based tranquilizers
E8532	9	Accidental poisoning by benzodiazepine-based tranquilizers
E8538	9	Accidental poisoning by other specified tranquilizers
E8540	9	Accidental poisoning by antidepressants
E8541	9	Accidental poisoning by psychodysleptics [hallucinogens]
E8542	9	Accidental poisoning by psychostimulants
E8543	9	Accidental poisoning by central nervous system stimulants
E8548	9	Accidental poisoning by other psychotropic agents
E8550	9	Accidental poisoning by anticonvulsant and anti-parkinsonism drugs
E8551	9	Accidental poisoning by other central nervous system depressants
E8554	9	Accidental poisoning by parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics
E8555	9	Accidental poisoning by sympathomimetics [adrenergics]
E8556	9	Accidental poisoning by sympatholytics [antiadrenergics]
